Live,Login,Read Only,Comment
3,335334,Y,User Changed to Read-Only,

User Has open position.,
36200839 Pending Deleted.,
36200840 Pending Deleted.,
36200842 Pending Deleted.,
36200843 Pending Deleted.,
36200844 Pending Deleted.,
36200845 Pending Deleted.,
36200846 Pending Deleted.,
36200847 Pending Deleted.,
36200848 Pending Deleted.,
36200849 Pending Deleted.,
36200850 Pending Deleted.,
36200851 Pending Deleted.,
36200852 Pending Deleted.,
36200853 Pending Deleted.,
36200854 Pending Deleted.,
36200855 Pending Deleted.,
36200856 Pending Deleted.,
36200857 Pending Deleted.,
36200858 Pending Deleted.,
36200859 Pending Deleted.,
36200860 Pending Deleted.,
36200861 Pending Deleted.,
36200862 Pending Deleted.,
36200863 Pending Deleted.,
36200864 Pending Deleted.,
36200865 Pending Deleted.,
36201088 Pending Deleted.,
36201089 Pending Deleted.,
36201090 Pending Deleted.,
36201091 Pending Deleted.,
36201092 Pending Deleted.,
36201093 Pending Deleted.,
36201094 Pending Deleted.,
36201095 Pending Deleted.,
36201096 Pending Deleted.,
36201097 Pending Deleted.,
36201098 Pending Deleted.,
36201099 Pending Deleted.,
36201100 Pending Deleted.,
36201101 Pending Deleted.,
36201102 Pending Deleted.,
36201103 Pending Deleted.,
36201118 Pending Deleted.,
36201119 Pending Deleted.,
36201120 Pending Deleted.,
36201121 Pending Deleted.,
36201122 Pending Deleted.,
36201123 Pending Deleted.,
36201124 Pending Deleted.,
36201125 Pending Deleted.,
36201126 Pending Deleted.,
36201127 Pending Deleted.,
36201128 Pending Deleted.,
36201129 Pending Deleted.,
36201130 Pending Deleted.,
36201131 Pending Deleted.,
36201132 Pending Deleted.,
36201133 Pending Deleted.,
36201134 Pending Deleted.,
36201135 Pending Deleted.,
36201136 Pending Deleted.,
36201137 Pending Deleted.,
36201138 Pending Deleted.,
36201139 Pending Deleted.,
36201140 Pending Deleted.,
36201141 Pending Deleted.,
36201142 Pending Deleted.,
36201143 Pending Deleted.,
36201144 Pending Deleted.,
36201145 Pending Deleted.,
36201673 Pending Deleted.,
36201676 Pending Deleted.,
36201677 Pending Deleted.,
36201678 Pending Deleted.,
36201679 Pending Deleted.,
36201680 Pending Deleted.,
36201681 Pending Deleted.,
36201682 Pending Deleted.,
36201683 Pending Deleted.,
36201684 Pending Deleted.,
36201685 Pending Deleted.,
36201686 Pending Deleted.,
36201687 Pending Deleted.,
36201688 Pending Deleted.,
36201689 Pending Deleted.,
36201690 Pending Deleted.,
36201691 Pending Deleted.,
36201692 Pending Deleted.,
36201693 Pending Deleted.,
36201694 Pending Deleted.,
36201695 Pending Deleted.,
36201696 Pending Deleted.,
36201697 Pending Deleted.,
36201698 Pending Deleted.,
36201699 Pending Deleted.,
36201700 Pending Deleted.,
36201701 Pending Deleted.,
36201702 Pending Deleted.,
36201703 Pending Deleted.,
36201704 Pending Deleted.,
36203037 Pending Deleted.,
36203040 Pending Deleted.,
36203041 Pending Deleted.,
36203042 Pending Deleted.,
36203044 Pending Deleted.,
36203045 Pending Deleted.,
36203046 Pending Deleted.,
36203047 Pending Deleted.,
36203048 Pending Deleted.,
36203049 Pending Deleted.,
36203050 Pending Deleted.,
36203051 Pending Deleted.,
36203052 Pending Deleted.,
36203053 Pending Deleted.,
36203054 Pending Deleted.,
36203055 Pending Deleted.,
36203056 Pending Deleted.,
36203057 Pending Deleted.,
36203059 Pending Deleted.,
36203060 Pending Deleted.,
36203061 Pending Deleted.,
36203062 Pending Deleted.,
36203063 Pending Deleted.,
36203064 Pending Deleted.,
36203065 Pending Deleted.,
36203066 Pending Deleted.,
36203067 Pending Deleted.,
36203068 Pending Deleted.,
36203069 Pending Deleted.,
36204374 Pending Deleted.,
36204375 Pending Deleted.,
36204377 Pending Deleted.,
36204378 Pending Deleted.,
36204379 Pending Deleted.,
36204380 Pending Deleted.,
36204381 Pending Deleted.,
36204382 Pending Deleted.,
36204383 Pending Deleted.,
36204384 Pending Deleted.,
36204385 Pending Deleted.,
36204386 Pending Deleted.,
36204387 Pending Deleted.,
36204388 Pending Deleted.,
36204389 Pending Deleted.,
36204390 Pending Deleted.,
36204391 Pending Deleted.,
36204392 Pending Deleted.,
36204393 Pending Deleted.,
36204394 Pending Deleted.,
36204395 Pending Deleted.,
36204396 Pending Deleted.,
36204397 Pending Deleted.,
36204398 Pending Deleted.,
36204399 Pending Deleted.,
36204400 Pending Deleted.,
36204401 Pending Deleted.,
36204402 Pending Deleted.,
36204403 Pending Deleted.,
36204404 Pending Deleted.,
36206069 Pending Deleted.,
36206070 Pending Deleted.,
36206072 Pending Deleted.,
36206073 Pending Deleted.,
36206074 Pending Deleted.,
36206075 Pending Deleted.,
36206076 Pending Deleted.,
36206077 Pending Deleted.,
36206078 Pending Deleted.,
36206079 Pending Deleted.,
36206080 Pending Deleted.,
36206081 Pending Deleted.,
36206082 Pending Deleted.,
36206083 Pending Deleted.,
36206084 Pending Deleted.,
36206085 Pending Deleted.,
36206086 Pending Deleted.,
36206087 Pending Deleted.,
36206088 Pending Deleted.,
36206089 Pending Deleted.,
36206090 Pending Deleted.,
36206091 Pending Deleted.,
36206092 Pending Deleted.,
36206093 Pending Deleted.,
36206094 Pending Deleted.,
36206095 Pending Deleted.,
36206096 Pending Deleted.,
36206097 Pending Deleted.,
36206098 Pending Deleted.,
36206099 Pending Deleted.,
36208881 Pending Deleted.,
36208882 Order Closed.,
36208883 Order Closed.,
36208884 Pending Deleted.,
36208885 Pending Deleted.,
36208886 Pending Deleted.,
36208887 Pending Deleted.,
36208888 Pending Deleted.,
36208889 Pending Deleted.,
36208890 Pending Deleted.,
36208891 Pending Deleted.,
36208892 Pending Deleted.,
36208893 Pending Deleted.,
36208894 Pending Deleted.,
36208895 Pending Deleted.,
36208896 Pending Deleted.,
36208897 Pending Deleted.,
36208898 Pending Deleted.,
36208899 Pending Deleted.,
36208900 Pending Deleted.,
36208901 Pending Deleted.,
36208902 Pending Deleted.,
36208903 Pending Deleted.,
36208904 Pending Deleted.,
36208905 Pending Deleted.,
36208906 Pending Deleted.,
36208907 Pending Deleted.,
36208908 Pending Deleted.,
36208909 Pending Deleted.,
36208911 Pending Deleted.,
36208912 Pending Deleted.,
36208913 Pending Deleted.,
36209309 Pending Deleted.,
User Changed to Read-Only. All Open position Closed.,
