Live,Login,Read Only,Comment
3,326732,Y,User Changed to Read-Only,

User Has open position.,
36404528 Closed by external Plugin. OK
36404920 Closed by external Plugin. OK
36405033 ERROR Closing: Invalid parameters
36407277 ERROR Closing: Invalid parameters
36408248 ERROR Closing: Invalid parameters
36408994 ERROR Closing: Invalid parameters
36410381 ERROR Closing: Invalid parameters
36411384 Closed by external Plugin. Invalid parameters
36412060 ERROR Closing: Invalid parameters
36412549 ERROR Closing: Invalid parameters
36413398 ERROR Closing: Invalid parameters
36415439 ERROR Closing: Invalid parameters
36415520 ERROR Closing: Invalid parameters
36415540 Closed by external Plugin. Invalid parameters
36415553 ERROR Closing: Invalid parameters
36415841 ERROR Closing: Invalid parameters
36416342 ERROR Closing: Invalid parameters
36416920 ERROR Closing: Invalid parameters
36417609 ERROR Closing: Invalid parameters
36418033 ERROR Closing: Invalid parameters
36419430 Closed by external Plugin. Invalid parameters
36420704 ERROR Closing: Invalid parameters
36421559 ERROR Closing: Invalid parameters
36423051 ERROR Closing: Invalid parameters
36423367 ERROR Closing: Invalid parameters
36423859 ERROR Closing: Invalid parameters
36424205 ERROR Closing: Invalid parameters
36424243 Closed by external Plugin. Invalid parameters
36424456 ERROR Closing: Invalid parameters
36424473 ERROR Closing: Invalid parameters
36424501 ERROR Closing: Invalid parameters
36426387 ERROR Closing: Invalid parameters
36426519 ERROR Closing: Invalid parameters
36426622 ERROR Closing: Invalid parameters
36427761 Closed by external Plugin. Invalid parameters
36428483 ERROR Closing: Invalid parameters
36429163 ERROR Closing: Invalid parameters
36429227 ERROR Closing: Invalid parameters
36429504 ERROR Closing: Invalid parameters
36429773 ERROR Closing: Invalid parameters
36430602 Closed by external Plugin. Invalid parameters
36432147 ERROR Closing: Invalid parameters
36432530 ERROR Closing: Invalid parameters
36433013 ERROR Closing: Invalid parameters
36433570 ERROR Closing: Invalid parameters
36433702 ERROR Closing: Invalid parameters
36434869 ERROR Closing: Invalid parameters
36435252 ERROR Closing: Invalid parameters
36435951 Closed by external Plugin. Invalid parameters
36438024 ERROR Closing: Invalid parameters
36438191 ERROR Closing: Invalid parameters
36439183 ERROR Closing: Invalid parameters
36439424 ERROR Closing: Invalid parameters
36440052 ERROR Closing: Invalid parameters
36440124 ERROR Closing: Invalid parameters
36440991 Closed by external Plugin. Invalid parameters
36441155 ERROR Closing: Invalid parameters
36441853 ERROR Closing: Invalid parameters
36444060 ERROR Closing: Invalid parameters
36444414 ERROR Closing: Invalid parameters
36448205 ERROR Closing: Invalid parameters
36449108 Closed by external Plugin. Invalid parameters
36450383 ERROR Closing: Invalid parameters
36450693 ERROR Closing: Invalid parameters
36450838 ERROR Closing: Invalid parameters
36450908 ERROR Closing: Invalid parameters
36451125 ERROR Closing: Invalid parameters
36451154 ERROR Closing: Invalid parameters
36451685 ERROR Closing: Invalid parameters
36452022 Closed by external Plugin. Invalid parameters
36452126 ERROR Closing: Invalid parameters
36452150 ERROR Closing: Invalid parameters
36452843 ERROR Closing: Invalid parameters
36453541 ERROR Closing: Invalid parameters
36454634 ERROR Closing: Invalid parameters
36455106 ERROR Closing: Invalid parameters
36455214 Closed by external Plugin. Invalid parameters
36455318 ERROR Closing: Invalid parameters
36456015 ERROR Closing: Invalid parameters
36456870 ERROR Closing: Invalid parameters
36456978 ERROR Closing: Invalid parameters
36457015 ERROR Closing: Invalid parameters
36457017 Closed by external Plugin. Invalid parameters
36457019 ERROR Closing: Invalid parameters
36457020 ERROR Closing: Invalid parameters
36457082 ERROR Closing: Invalid parameters
36457083 ERROR Closing: Invalid parameters
36457172 ERROR Closing: Invalid parameters
36457455 Closed by external Plugin. Invalid parameters
36458935 ERROR Closing: Invalid parameters
36459549 ERROR Closing: Invalid parameters
36464344 ERROR Closing: Invalid parameters
