36557035 Order Closed.,
36557688 Order Closed.,
36558539 Order Closed.,
36558806 Order Closed.,
35933389 Order Closed.,
35934283 Order Closed.,
35934393 Order Closed.,
35934706 Order Closed.,
35935203 Order Closed.,
35935251 Order Closed.,
35936784 Order Closed.,
35938994 Order Closed.,
35939798 Order Closed.,
35940015 Order Closed.,
35940135 Order Closed.,
35940284 Order Closed.,
35941156 Order Closed.,
35941670 ERROR Closing: Invalid parameters
35942122 Order Closed.,
35942210 Order Closed.,
35942527 Order Closed.,
35942700 Order Closed.,
35942974 Order Closed.,
35943225 Order Closed.,
35943356 Order Closed.,
35943462 Order Closed.,
35943528 Order Closed.,
35943599 Order Closed.,
35943829 Order Closed.,
35943896 Order Closed.,
35944217 Order Closed.,
35944697 Order Closed.,
35945107 Order Closed.,
35946999 Order Closed.,
35947347 Order Closed.,
35947375 Order Closed.,
35947441 Order Closed.,
35947755 Order Closed.,
35947792 Order Closed.,
35947924 Order Closed.,
35948054 Order Closed.,
35948765 Order Closed.,
35949421 Order Closed.,
35950628 Order Closed.,
35951393 Order Closed.,
35951608 Order Closed.,
35951772 Order Closed.,
35952252 Order Closed.,
35952303 Order Closed.,
35952318 Order Closed.,
35952368 Order Closed.,
35952579 Order Closed.,
35952832 Order Closed.,
35953080 Order Closed.,
35953086 Order Closed.,
35953273 Order Closed.,
35953368 Order Closed.,
35953712 Order Closed.,
35954105 Order Closed.,
35955317 Order Closed.,
35955561 Order Closed.,
35956171 Order Closed.,
35957761 Order Closed.,
35957856 Order Closed.,
35957934 Order Closed.,
35957996 Order Closed.,
35958017 Order Closed.,
35958857 Order Closed.,
35958862 Order Closed.,
35959762 Order Closed.,
35960034 Order Closed.,
35960179 Order Closed.,
35960242 Order Closed.,
35960294 Order Closed.,
35961461 Order Closed.,
35961655 Order Closed.,
35964489 Order Closed.,
35965084 Order Closed.,
35965148 Order Closed.,
35966036 Order Closed.,
35966167 Order Closed.,
35966252 Order Closed.,
35966375 Order Closed.,
35967032 Order Closed.,
35967121 Order Closed.,
35968014 Order Closed.,
35968211 Order Closed.,
35969708 Order Closed.,
35970484 Order Closed.,
35972982 Order Closed.,
35973034 Order Closed.,
35973727 Order Closed.,
35974011 Order Closed.,
35974444 Order Closed.,
35974549 Order Closed.,
35974648 Order Closed.,
35976228 Order Closed.,
35976683 Order Closed.,
35976958 Order Closed.,
35977250 Order Closed.,
35977391 Order Closed.,
35977870 Order Closed.,
35978260 Order Closed.,
35978528 Order Closed.,
35979281 ERROR Closing: Invalid parameters
35979765 Order Closed.,
35981204 Order Closed.,
35982309 Order Closed.,
35983026 Order Closed.,
35984789 Order Closed.,
35984801 Order Closed.,
35984839 Order Closed.,
35985806 Order Closed.,
35986495 Order Closed.,
35987479 Order Closed.,
35988733 Order Closed.,
35989207 Order Closed.,
35990028 Order Closed.,
35992651 Order Closed.,
35992830 Order Closed.,
35993673 Order Closed.,
35993870 Order Closed.,
35994392 Order Closed.,
35994507 Order Closed.,
35995625 ERROR Closing: Invalid parameters
35995952 ERROR Closing: Invalid parameters
35996531 ERROR Closing: Invalid parameters
35997076 Order Closed.,
35997184 Order Closed.,
35997276 Order Closed.,
35998455 Order Closed.,
35998674 Order Closed.,
35998795 Order Closed.,
35999418 Order Closed.,
35999889 ERROR Closing: Invalid parameters
36000945 ERROR Closing: Invalid parameters
36000999 ERROR Closing: Invalid parameters
36001273 ERROR Closing: Invalid parameters
36002096 Order Closed.,
36003184 Order Closed.,
36003374 Order Closed.,
36003511 Order Closed.,
36005404 Order Closed.,
36005611 Order Closed.,
36005812 Order Closed.,
36006725 Order Closed.,
36007396 ERROR Closing: Invalid parameters
36008145 ERROR Closing: Invalid parameters
36009722 ERROR Closing: Invalid parameters
36009787 ERROR Closing: Invalid parameters
36009971 ERROR Closing: Invalid parameters
36011446 ERROR Closing: Invalid parameters
36012812 ERROR Closing: Invalid parameters
36013628 ERROR Closing: Invalid parameters
36015576 ERROR Closing: Invalid parameters
36017281 ERROR Closing: Invalid parameters
36017296 ERROR Closing: Invalid parameters
36017594 ERROR Closing: Invalid parameters
36019238 ERROR Closing: Invalid parameters
36019588 ERROR Closing: Invalid parameters
36021838 ERROR Closing: Invalid parameters
36024203 ERROR Closing: Invalid parameters
36024803 ERROR Closing: Invalid parameters
36025375 ERROR Closing: Invalid parameters
36025784 ERROR Closing: Invalid parameters
36026250 ERROR Closing: Invalid parameters
36026933 ERROR Closing: Invalid parameters
36027279 ERROR Closing: Invalid parameters
36027413 ERROR Closing: Invalid parameters
36027771 ERROR Closing: Invalid parameters
36032182 ERROR Closing: Invalid parameters
36032264 ERROR Closing: Invalid parameters
36032956 ERROR Closing: Invalid parameters
36033866 ERROR Closing: Invalid parameters
36034607 ERROR Closing: Invalid parameters
36034735 ERROR Closing: Invalid parameters
36036596 ERROR Closing: Invalid parameters
36037144 ERROR Closing: Invalid parameters
36039176 ERROR Closing: Invalid parameters
36039200 ERROR Closing: Invalid parameters
36039381 ERROR Closing: Invalid parameters
36042185 ERROR Closing: Invalid parameters
36042563 ERROR Closing: Invalid parameters
36075216 ERROR Closing: Invalid parameters
36076267 ERROR Closing: Invalid parameters
36076692 ERROR Closing: Invalid parameters
36082690 ERROR Closing: Invalid parameters
36082882 ERROR Closing: Invalid parameters
36083296 ERROR Closing: Invalid parameters
36246527 ERROR Closing: Invalid parameters
36246764 ERROR Closing: Invalid parameters
36248295 ERROR Closing: Invalid parameters
36251657 ERROR Closing: Invalid parameters
36253853 ERROR Closing: Invalid parameters
36257213 ERROR Closing: Invalid parameters
36261944 ERROR Closing: Invalid parameters
36266617 ERROR Closing: Invalid parameters
36266785 ERROR Closing: Invalid parameters
36269194 ERROR Closing: Invalid parameters
36274278 ERROR Closing: Invalid parameters
36275774 ERROR Closing: Invalid parameters
36278024 ERROR Closing: Invalid parameters
36278353 ERROR Closing: Invalid parameters
36283452 ERROR Closing: Invalid parameters
36284802 ERROR Closing: Invalid parameters
36294706 ERROR Closing: Invalid parameters
36297269 ERROR Closing: Invalid parameters
36301461 ERROR Closing: Invalid parameters
36302155 Closed by external Plugin. Invalid parameters
36303863 Order Closed.,
36305715 Order Closed.,
36308114 Order Closed.,
36309012 ERROR Closing: Invalid parameters
36310517 ERROR Closing: Invalid parameters
36311160 Order Closed.,
36311630 Order Closed.,
36311961 Order Closed.,
36312459 Order Closed.,
36312841 Order Closed.,
36314523 ERROR Closing: Invalid parameters
36318005 ERROR Closing: Invalid parameters
36322355 ERROR Closing: Invalid parameters
36323727 ERROR Closing: Invalid parameters
36326187 ERROR Closing: Invalid parameters
36327280 ERROR Closing: Invalid parameters
36327725 ERROR Closing: Invalid parameters
36328113 ERROR Closing: Invalid parameters
36328850 ERROR Closing: Invalid parameters
36329453 ERROR Closing: Invalid parameters
36331103 ERROR Closing: Invalid parameters
36331595 Order Closed.,
36332021 Order Closed.,
36332334 ERROR Closing: Invalid parameters
36335895 Order Closed.,
36337967 Order Closed.,
36338245 Order Closed.,
36340332 Order Closed.,
36340384 ERROR Closing: Invalid parameters
36352245 ERROR Closing: Invalid parameters
36353761 ERROR Closing: Invalid parameters
36353835 ERROR Closing: Invalid parameters
36353976 ERROR Closing: Invalid parameters
36354876 ERROR Closing: Invalid parameters
36355059 ERROR Closing: Invalid parameters
36360395 ERROR Closing: Invalid parameters
36361466 ERROR Closing: Invalid parameters
36362452 ERROR Closing: Invalid parameters
36363142 ERROR Closing: Invalid parameters
36365072 ERROR Closing: Invalid parameters
36366042 ERROR Closing: Invalid parameters
36367642 ERROR Closing: Invalid parameters
36368884 ERROR Closing: Invalid parameters
36370424 ERROR Closing: Invalid parameters
36374533 ERROR Closing: Invalid parameters
36375099 ERROR Closing: Invalid parameters
36375564 ERROR Closing: Invalid parameters
36375999 ERROR Closing: Invalid parameters
36376206 ERROR Closing: Invalid parameters
36376682 ERROR Closing: Invalid parameters
36379160 ERROR Closing: Invalid parameters
36382928 ERROR Closing: Invalid parameters
36383825 Order Closed.,
36386247 ERROR Closing: Invalid parameters
36386354 ERROR Closing: Invalid parameters
36386851 ERROR Closing: Invalid parameters
36388951 ERROR Closing: Invalid parameters
36391636 ERROR Closing: Invalid parameters
36392304 ERROR Closing: Invalid parameters
36394303 ERROR Closing: Invalid parameters
36394780 ERROR Closing: Invalid parameters
36395108 ERROR Closing: Invalid parameters
36396960 ERROR Closing: Invalid parameters
36397008 ERROR Closing: Invalid parameters
36397154 ERROR Closing: Invalid parameters
36397331 ERROR Closing: Invalid parameters
36397370 ERROR Closing: Invalid parameters
36397529 ERROR Closing: Invalid parameters
36397967 Order Closed.,
36399474 ERROR Closing: Invalid parameters
36399762 ERROR Closing: Invalid parameters
36401692 Order Closed.,
36402100 ERROR Closing: Invalid parameters
36402763 ERROR Closing: Invalid parameters
36404213 ERROR Closing: Invalid parameters
36404491 ERROR Closing: Invalid parameters
36404528 Order Closed.,
36404920 ERROR Closing: Invalid parameters
36405033 ERROR Closing: Invalid parameters
36407277 Order Closed.,
36408248 ERROR Closing: Invalid parameters
36408994 ERROR Closing: Invalid parameters
36410381 ERROR Closing: Invalid parameters
36411384 ERROR Closing: Invalid parameters
36412060 ERROR Closing: Invalid parameters
36412549 ERROR Closing: Invalid parameters
36413398 ERROR Closing: Invalid parameters
36415439 ERROR Closing: Invalid parameters
36415520 ERROR Closing: Invalid parameters
36415540 ERROR Closing: Invalid parameters
36415553 ERROR Closing: Invalid parameters
36415841 ERROR Closing: Invalid parameters
36416342 ERROR Closing: Invalid parameters
36416920 ERROR Closing: Invalid parameters
36417609 ERROR Closing: Invalid parameters
36418033 ERROR Closing: Invalid parameters
36419430 ERROR Closing: Invalid parameters
36420704 ERROR Closing: Invalid parameters
36421559 ERROR Closing: Invalid parameters
36423051 ERROR Closing: Invalid parameters
36423367 ERROR Closing: Invalid parameters
36423859 ERROR Closing: Invalid parameters
36424205 ERROR Closing: Invalid parameters
36424243 ERROR Closing: Invalid parameters
36424456 ERROR Closing: Invalid parameters
36424473 ERROR Closing: Invalid parameters
36424501 ERROR Closing: Invalid parameters
36426387 ERROR Closing: Invalid parameters
36426519 ERROR Closing: Invalid parameters
36426622 ERROR Closing: Invalid parameters
36427761 ERROR Closing: Invalid parameters
36428483 ERROR Closing: Invalid parameters
36429163 ERROR Closing: Invalid parameters
36429227 ERROR Closing: Invalid parameters
36429504 ERROR Closing: Invalid parameters
36429773 ERROR Closing: Invalid parameters
36430602 ERROR Closing: Invalid parameters
36432147 ERROR Closing: Invalid parameters
36432530 ERROR Closing: Invalid parameters
36433013 ERROR Closing: Invalid parameters
36433570 ERROR Closing: Invalid parameters
36433702 ERROR Closing: Invalid parameters
36434869 ERROR Closing: Invalid parameters
36435252 ERROR Closing: Invalid parameters
36435951 ERROR Closing: Invalid parameters
36438024 ERROR Closing: Invalid parameters
36438191 ERROR Closing: Invalid parameters
36439183 ERROR Closing: Invalid parameters
36439424 ERROR Closing: Invalid parameters
36440052 ERROR Closing: Invalid parameters
36440124 ERROR Closing: Invalid parameters
36440991 ERROR Closing: Invalid parameters
36441155 ERROR Closing: Invalid parameters
36441853 ERROR Closing: Invalid parameters
36444060 ERROR Closing: Invalid parameters
36444414 ERROR Closing: Invalid parameters
36448205 ERROR Closing: Invalid parameters
36449108 ERROR Closing: Invalid parameters
36450383 ERROR Closing: Invalid parameters
36450693 ERROR Closing: Invalid parameters
36450838 ERROR Closing: Invalid parameters
36450908 ERROR Closing: Invalid parameters
36451125 ERROR Closing: Invalid parameters
36451154 ERROR Closing: Invalid parameters
36451685 ERROR Closing: Invalid parameters
36452022 ERROR Closing: Invalid parameters
36452126 ERROR Closing: Invalid parameters
36452150 ERROR Closing: Invalid parameters
36452843 ERROR Closing: Invalid parameters
36453541 ERROR Closing: Invalid parameters
36454634 ERROR Closing: Invalid parameters
36455106 ERROR Closing: Invalid parameters
36455214 ERROR Closing: Invalid parameters
36455318 ERROR Closing: Invalid parameters
36456015 ERROR Closing: Invalid parameters
36456870 ERROR Closing: Invalid parameters
36456978 ERROR Closing: Invalid parameters
36457015 ERROR Closing: Invalid parameters
36457017 ERROR Closing: Invalid parameters
36457019 ERROR Closing: Invalid parameters
36457020 ERROR Closing: Invalid parameters
36457082 ERROR Closing: Invalid parameters
36457083 ERROR Closing: Invalid parameters
36457172 ERROR Closing: Invalid parameters
36457455 ERROR Closing: Invalid parameters
36458935 ERROR Closing: Invalid parameters
36459549 ERROR Closing: Invalid parameters
36464344 ERROR Closing: Invalid parameters
36466346 ERROR Closing: Invalid parameters
36468103 ERROR Closing: Invalid parameters
36468687 ERROR Closing: Invalid parameters
36469038 ERROR Closing: Invalid parameters
36469283 ERROR Closing: Invalid parameters
36471882 ERROR Closing: Invalid parameters
36472876 ERROR Closing: Invalid parameters
36475245 ERROR Closing: Invalid parameters
36477384 ERROR Closing: Invalid parameters
36478239 ERROR Closing: Invalid parameters
36478440 ERROR Closing: Invalid parameters
36478441 ERROR Closing: Invalid parameters
36480135 ERROR Closing: Invalid parameters
36483779 ERROR Closing: Invalid parameters
36488389 ERROR Closing: Invalid parameters
36490388 ERROR Closing: Invalid parameters
36493146 ERROR Closing: Invalid parameters
36493462 ERROR Closing: Invalid parameters
36494670 ERROR Closing: Invalid parameters
36494717 ERROR Closing: Invalid parameters
36495736 ERROR Closing: Invalid parameters
36495751 ERROR Closing: Invalid parameters
36496206 ERROR Closing: Invalid parameters
36496287 ERROR Closing: Invalid parameters
36496574 ERROR Closing: Invalid parameters
36497086 ERROR Closing: Invalid parameters
36497236 ERROR Closing: Invalid parameters
36498372 ERROR Closing: Invalid parameters
36499104 ERROR Closing: Invalid parameters
36500753 ERROR Closing: Invalid parameters
36501662 ERROR Closing: Invalid parameters
36501980 ERROR Closing: Invalid parameters
36502641 ERROR Closing: Invalid parameters
36503942 ERROR Closing: Invalid parameters
36504277 ERROR Closing: Invalid parameters
36505883 ERROR Closing: Invalid parameters
36506167 ERROR Closing: Invalid parameters
36510705 ERROR Closing: Invalid parameters
36511548 ERROR Closing: Invalid parameters
36512085 ERROR Closing: Invalid parameters
36517222 ERROR Closing: Invalid parameters
36520257 ERROR Closing: Invalid parameters
36522229 ERROR Closing: Invalid parameters
36522903 ERROR Closing: Invalid parameters
36523091 ERROR Closing: Invalid parameters
36523489 ERROR Closing: Invalid parameters
36523963 ERROR Closing: Invalid parameters
36524629 ERROR Closing: Invalid parameters
36525357 ERROR Closing: Invalid parameters
36525446 ERROR Closing: Invalid parameters
36526107 ERROR Closing: Invalid parameters
36527902 ERROR Closing: Invalid parameters
36528418 ERROR Closing: Invalid parameters
36528602 ERROR Closing: Invalid parameters
36529320 ERROR Closing: Invalid parameters
36530419 ERROR Closing: Invalid parameters
36532449 ERROR Closing: Invalid parameters
36532883 ERROR Closing: Invalid parameters
36532976 ERROR Closing: Invalid parameters
36533360 ERROR Closing: Invalid parameters
36533730 ERROR Closing: Invalid parameters
36536554 ERROR Closing: Invalid parameters
36536967 ERROR Closing: Invalid parameters
36537631 ERROR Closing: Invalid parameters
36541003 ERROR Closing: Invalid parameters
36541391 ERROR Closing: Invalid parameters
36541716 ERROR Closing: Invalid parameters
36541788 ERROR Closing: Invalid parameters
36542823 ERROR Closing: Invalid parameters
36548803 ERROR Closing: Invalid parameters
36549662 ERROR Closing: Invalid parameters
36549997 ERROR Closing: Invalid parameters
36552753 ERROR Closing: Invalid parameters
36553909 ERROR Closing: Invalid parameters
36554189 ERROR Closing: Invalid parameters
36554584 ERROR Closing: Invalid parameters
36555216 ERROR Closing: Invalid parameters
36555417 ERROR Closing: Invalid parameters
36555482 ERROR Closing: Invalid parameters
36555557 ERROR Closing: Invalid parameters
36555777 ERROR Closing: Invalid parameters
36556023 ERROR Closing: Invalid parameters
36556117 ERROR Closing: Invalid parameters
36556585 ERROR Closing: Invalid parameters
36557066 ERROR Closing: Invalid parameters
36557864 ERROR Closing: Invalid parameters
36558503 Closed by external Plugin. Invalid parameters
36559135 Pending Deleted.,
36144904 ERROR Closing: Invalid parameters
36146540 ERROR Closing: Invalid parameters
36149579 ERROR Closing: Invalid parameters
36151877 ERROR Closing: Invalid parameters
36153937 ERROR Closing: Invalid parameters
36155957 ERROR Closing: Invalid parameters
36156184 ERROR Closing: Invalid parameters
36156538 ERROR Closing: Invalid parameters
36161830 ERROR Closing: Invalid parameters
36166023 ERROR Closing: Invalid parameters
36167153 ERROR Closing: Invalid parameters
36168964 ERROR Closing: Invalid parameters
36169500 ERROR Closing: Invalid parameters
36173086 ERROR Closing: Invalid parameters
36176033 ERROR Closing: Invalid parameters
36178254 ERROR Closing: Invalid parameters
36180727 ERROR Closing: Invalid parameters
36184772 ERROR Closing: Invalid parameters
36186344 ERROR Closing: Invalid parameters
36190504 ERROR Closing: Invalid parameters
36192359 ERROR Closing: Invalid parameters
36192982 ERROR Closing: Invalid parameters
36193655 ERROR Closing: Invalid parameters
36193677 ERROR Closing: Invalid parameters
36194038 ERROR Closing: Invalid parameters
36196492 ERROR Closing: Invalid parameters
36198778 ERROR Closing: Invalid parameters
36204588 ERROR Closing: Invalid parameters
36206934 ERROR Closing: Invalid parameters
36209313 ERROR Closing: Invalid parameters
36212876 ERROR Closing: Invalid parameters
36221521 ERROR Closing: Invalid parameters
36222026 ERROR Closing: Invalid parameters
36222426 ERROR Closing: Invalid parameters
36230366 ERROR Closing: Invalid parameters
36230684 ERROR Closing: Invalid parameters
36232779 ERROR Closing: Invalid parameters
36233382 ERROR Closing: Invalid parameters
36238254 ERROR Closing: Invalid parameters
36239378 ERROR Closing: Invalid parameters
36239961 ERROR Closing: Invalid parameters
36244295 ERROR Closing: Invalid parameters
36246491 ERROR Closing: Invalid parameters
36246831 ERROR Closing: Invalid parameters
36250105 ERROR Closing: Invalid parameters
36252139 ERROR Closing: Invalid parameters
36253906 ERROR Closing: Invalid parameters
36255547 ERROR Closing: Invalid parameters
36255700 ERROR Closing: Invalid parameters
36257515 ERROR Closing: Invalid parameters
36261982 ERROR Closing: Invalid parameters
36266613 ERROR Closing: Invalid parameters
36266856 ERROR Closing: Invalid parameters
36267536 ERROR Closing: Invalid parameters
36275337 ERROR Closing: Invalid parameters
36280299 ERROR Closing: Invalid parameters
36285885 ERROR Closing: Invalid parameters
36287907 ERROR Closing: Invalid parameters
36296601 ERROR Closing: Invalid parameters
36296875 ERROR Closing: Invalid parameters
36303103 ERROR Closing: Invalid parameters
36307287 ERROR Closing: Invalid parameters
36310583 ERROR Closing: Invalid parameters
36311632 ERROR Closing: Invalid parameters
36312358 ERROR Closing: Invalid parameters
36313667 ERROR Closing: Invalid parameters
36314065 ERROR Closing: Invalid parameters
36314516 ERROR Closing: Invalid parameters
36315247 ERROR Closing: Invalid parameters
36316146 ERROR Closing: Invalid parameters
36318249 ERROR Closing: Invalid parameters
36319481 ERROR Closing: Invalid parameters
36320124 ERROR Closing: Invalid parameters
36323039 ERROR Closing: Invalid parameters
36323809 ERROR Closing: Invalid parameters
36324628 ERROR Closing: Invalid parameters
36326082 ERROR Closing: Invalid parameters
36326629 ERROR Closing: Invalid parameters
36328505 ERROR Closing: Invalid parameters
36328837 ERROR Closing: Invalid parameters
36329637 ERROR Closing: Invalid parameters
36330449 ERROR Closing: Invalid parameters
36331570 ERROR Closing: Invalid parameters
36337903 ERROR Closing: Invalid parameters
36337928 ERROR Closing: Invalid parameters
36375101 ERROR Closing: Invalid parameters
36376676 ERROR Closing: Invalid parameters
36377595 ERROR Closing: Invalid parameters
36383824 ERROR Closing: Invalid parameters
36386834 ERROR Closing: Invalid parameters
36386859 ERROR Closing: Invalid parameters
36388727 ERROR Closing: Invalid parameters
36388973 Order Closed.,
36389265 ERROR Closing: Invalid parameters
36391634 Order Closed.,
36394339 Order Closed.,
36396969 Order Closed.,
36397515 Order Closed.,
36397609 Order Closed.,
36402017 ERROR Closing: Invalid parameters
36402910 Order Closed.,
36403365 Order Closed.,
36403954 Order Closed.,
36404514 ERROR Closing: Invalid parameters
36404523 Order Closed.,
36404547 Order Closed.,
36405413 Order Closed.,
36405425 Order Closed.,
36407272 Order Closed.,
36407358 ERROR Closing: Invalid parameters
36407940 Order Closed.,
36408247 ERROR Closing: Invalid parameters
36411090 ERROR Closing: Invalid parameters
36411227 ERROR Closing: Invalid parameters
36411407 ERROR Closing: Invalid parameters
36412523 ERROR Closing: Invalid parameters
36413672 Closed by external Plugin. Invalid parameters
36415370 Order Closed.,
36415478 Order Closed.,
36416907 Order Closed.,
36418031 ERROR Closing: Invalid parameters
36418287 Order Closed.,
36420167 Order Closed.,
36420711 Order Closed.,
36420747 ERROR Closing: Invalid parameters
36422005 ERROR Closing: Invalid parameters
36422999 ERROR Closing: Invalid parameters
36423484 ERROR Closing: Invalid parameters
36424231 ERROR Closing: Invalid parameters
36427235 ERROR Closing: Invalid parameters
36428693 ERROR Closing: Invalid parameters
36432958 ERROR Closing: Invalid parameters
36433098 ERROR Closing: Invalid parameters
36435944 ERROR Closing: Invalid parameters
36435960 ERROR Closing: Invalid parameters
36438180 ERROR Closing: Invalid parameters
36440255 ERROR Closing: Invalid parameters
36440687 ERROR Closing: Invalid parameters
36442429 ERROR Closing: Invalid parameters
36444171 ERROR Closing: Invalid parameters
36447177 ERROR Closing: Invalid parameters
36451146 ERROR Closing: Invalid parameters
36452783 ERROR Closing: Invalid parameters
36452892 ERROR Closing: Invalid parameters
36453733 ERROR Closing: Invalid parameters
36454001 ERROR Closing: Invalid parameters
36455004 ERROR Closing: Invalid parameters
36455228 ERROR Closing: Invalid parameters
36457060 ERROR Closing: Invalid parameters
36459314 ERROR Closing: Invalid parameters
36460272 ERROR Closing: Invalid parameters
36462953 ERROR Closing: Invalid parameters
36465679 ERROR Closing: Invalid parameters
36466339 ERROR Closing: Invalid parameters
36466345 ERROR Closing: Invalid parameters
36466400 Order Closed.,
36471730 Order Closed.,
36474092 Order Closed.,
36475671 Order Closed.,
36478680 Order Closed.,
36485203 ERROR Closing: Invalid parameters
36486567 ERROR Closing: Invalid parameters
36493147 ERROR Closing: Invalid parameters
36494767 Order Closed.,
36497206 Order Closed.,
36501944 Order Closed.,
36501981 Order Closed.,
36504338 Order Closed.,
36505720 Order Closed.,
36507307 Order Closed.,
36510110 Order Closed.,
36515475 Order Closed.,
36517011 Order Closed.,
36517250 Order Closed.,
36518556 Order Closed.,
36523312 Order Closed.,
36523846 Order Closed.,
36523932 Order Closed.,
36525685 Order Closed.,
36527901 Order Closed.,
36528419 Order Closed.,
36528600 Order Closed.,
36528726 Order Closed.,
36529318 Order Closed.,
36531291 Order Closed.,
36531383 ERROR Closing: Invalid parameters
36531619 ERROR Closing: Invalid parameters
36532675 ERROR Closing: Invalid parameters
36532776 ERROR Closing: Invalid parameters
36533364 ERROR Closing: Invalid parameters
36533722 ERROR Closing: Invalid parameters
36533917 ERROR Closing: Invalid parameters
36534043 ERROR Closing: Invalid parameters
36534704 ERROR Closing: Invalid parameters
36536972 Closed by external Plugin. Invalid parameters
36537449 ERROR Closing: Invalid parameters
36537842 ERROR Closing: Invalid parameters
36538926 ERROR Closing: Invalid parameters
36540243 ERROR Closing: Invalid parameters
36540536 ERROR Closing: Invalid parameters
36540562 ERROR Closing: Invalid parameters
36540652 ERROR Closing: Invalid parameters
36540755 ERROR Closing: Invalid parameters
36540756 ERROR Closing: Invalid parameters
36541390 ERROR Closing: Invalid parameters
36541712 ERROR Closing: Invalid parameters
36541776 ERROR Closing: Invalid parameters
36542013 ERROR Closing: Invalid parameters
36542672 ERROR Closing: Invalid parameters
36544507 ERROR Closing: Invalid parameters
36545115 ERROR Closing: Invalid parameters
36545591 Order Closed.,
36548234 ERROR Closing: Invalid parameters
36549367 ERROR Closing: Invalid parameters
36549651 Order Closed.,
36551428 Order Closed.,
36551515 Order Closed.,
36552357 Order Closed.,
36552749 ERROR Closing: Invalid parameters
36553616 ERROR Closing: Invalid parameters
36553876 ERROR Closing: Invalid parameters
36553902 ERROR Closing: Invalid parameters
36553910 ERROR Closing: Invalid parameters
36553923 ERROR Closing: Invalid parameters
36553952 ERROR Closing: Invalid parameters
36553990 ERROR Closing: Invalid parameters
36554002 ERROR Closing: Invalid parameters
36554103 ERROR Closing: Invalid parameters
36554155 ERROR Closing: Invalid parameters
36554187 ERROR Closing: Invalid parameters
36554374 ERROR Closing: Invalid parameters
36554401 ERROR Closing: Invalid parameters
36554484 ERROR Closing: Invalid parameters
36554885 ERROR Closing: Invalid parameters
36555157 ERROR Closing: Invalid parameters
36555215 ERROR Closing: Invalid parameters
36555381 ERROR Closing: Invalid parameters
36555394 ERROR Closing: Invalid parameters
36555416 ERROR Closing: Invalid parameters
36555459 ERROR Closing: Invalid parameters
36555575 ERROR Closing: Invalid parameters
36555636 ERROR Closing: Invalid parameters
36555682 ERROR Closing: Invalid parameters
36555782 Closed by external Plugin. Invalid parameters
36555872 ERROR Closing: Invalid parameters
36555956 ERROR Closing: Invalid parameters
36556024 ERROR Closing: Invalid parameters
36556118 ERROR Closing: Invalid parameters
36556979 ERROR Closing: Invalid parameters
36556999 ERROR Closing: Invalid parameters
36557195 ERROR Closing: Invalid parameters
36557289 ERROR Closing: Invalid parameters
36557689 ERROR Closing: Invalid parameters
36558146 ERROR Closing: Invalid parameters
