Live,Login,Read Only,Comment
3,326732,Y,User Changed to Read-Only,

User Has open position.,
36376682 Closed by external Plugin. OK
36379160 Closed by external Plugin. OK
36382928 ERROR Closing: Invalid parameters
36383825 ERROR Closing: Invalid parameters
36386247 Closed by external Plugin. Invalid parameters
36386354 ERROR Closing: Invalid parameters
36386851 ERROR Closing: Invalid parameters
36388951 ERROR Closing: Common error
36391636 ERROR Closing: Invalid parameters
36392304 ERROR Closing: Invalid parameters
36394303 ERROR Closing: Invalid parameters
36394780 ERROR Closing: Invalid parameters
36395108 ERROR Closing: Invalid parameters
36396960 ERROR Closing: Invalid parameters
36397008 Closed by external Plugin. Invalid parameters
36397154 ERROR Closing: Invalid parameters
36397331 ERROR Closing: Invalid parameters
36397370 ERROR Closing: Invalid parameters
36397529 ERROR Closing: Invalid parameters
36397967 ERROR Closing: Invalid parameters
36399474 ERROR Closing: Invalid parameters
36399762 ERROR Closing: Invalid parameters
36401692 Closed by external Plugin. Invalid parameters
36402100 ERROR Closing: Invalid parameters
36402763 ERROR Closing: Invalid parameters
36404213 ERROR Closing: Invalid parameters
36404491 Closed by external Plugin. Invalid parameters
36404528 ERROR Closing: Invalid parameters
36404920 ERROR Closing: Invalid parameters
36405033 ERROR Closing: Invalid parameters
36407277 ERROR Closing: Invalid parameters
36408248 ERROR Closing: Invalid parameters
36408994 ERROR Closing: Invalid parameters
36410381 ERROR Closing: Invalid parameters
36411384 Closed by external Plugin. Invalid parameters
36412060 ERROR Closing: Invalid parameters
36412549 ERROR Closing: Invalid parameters
36413398 ERROR Closing: Invalid parameters
36415439 ERROR Closing: Invalid parameters
36415520 ERROR Closing: Invalid parameters
36415540 ERROR Closing: Invalid parameters
36415553 ERROR Closing: Invalid parameters
36415841 ERROR Closing: Invalid parameters
36416342 ERROR Closing: Invalid parameters
36416920 ERROR Closing: Invalid parameters
36417609 ERROR Closing: Invalid parameters
36418033 ERROR Closing: Invalid parameters
36419430 ERROR Closing: Invalid parameters
36420704 Closed by external Plugin. Invalid parameters
36421559 Order Closed.,
36423051 Order Closed.,
36423367 ERROR Closing: Invalid parameters
36423859 ERROR Closing: Invalid parameters
36424205 ERROR Closing: Invalid parameters
36424243 ERROR Closing: Invalid parameters
36424456 ERROR Closing: Invalid parameters
36424473 ERROR Closing: Invalid parameters
36424501 ERROR Closing: Invalid parameters
36426387 ERROR Closing: Invalid parameters
36426519 ERROR Closing: Invalid parameters
36426622 Closed by external Plugin. Invalid parameters
36427761 ERROR Closing: Invalid parameters
36428483 ERROR Closing: Invalid parameters
36429163 ERROR Closing: Invalid parameters
