Live,Login,Read Only,Comment
3,326732,Y,User Changed to Read-Only,

User Has open position.,
36198778 Closed by external Plugin. OK
36204588 Closed by external Plugin. OK
36206934 ERROR Closing: Invalid parameters
36209313 ERROR Closing: Invalid parameters
36212876 ERROR Closing: Invalid parameters
36221521 ERROR Closing: Invalid parameters
36222026 Closed by external Plugin. Invalid parameters
36222426 ERROR Closing: Invalid parameters
36230366 ERROR Closing: Invalid parameters
36230684 ERROR Closing: Invalid parameters
36232779 ERROR Closing: Invalid parameters
36233382 Closed by external Plugin. Invalid parameters
36238254 ERROR Closing: Invalid parameters
36239378 ERROR Closing: Invalid parameters
36239961 ERROR Closing: Invalid parameters
36244295 ERROR Closing: Invalid parameters
36246491 ERROR Closing: Invalid parameters
36246831 ERROR Closing: Invalid parameters
36250105 Closed by external Plugin. Invalid parameters
36252139 ERROR Closing: Invalid parameters
36253906 ERROR Closing: Invalid parameters
36255547 ERROR Closing: Invalid parameters
36255700 ERROR Closing: Invalid parameters
36257515 ERROR Closing: Invalid parameters
36261982 ERROR Closing: Invalid parameters
36266613 ERROR Closing: Invalid parameters
36266856 ERROR Closing: Invalid parameters
36267536 ERROR Closing: Invalid parameters
36275337 Closed by external Plugin. Invalid parameters
36280299 ERROR Closing: Invalid parameters
36285885 ERROR Closing: Invalid parameters
36287907 ERROR Closing: Invalid parameters
36296601 ERROR Closing: Invalid parameters
36296875 ERROR Closing: Invalid parameters
36303103 ERROR Closing: Invalid parameters
36307287 ERROR Closing: Invalid parameters
36310583 ERROR Closing: Invalid parameters
36311632 Closed by external Plugin. Invalid parameters
36312358 ERROR Closing: Invalid parameters
36313667 ERROR Closing: Invalid parameters
36314065 ERROR Closing: Invalid parameters
36314516 ERROR Closing: Invalid parameters
36315247 ERROR Closing: Invalid parameters
36316146 ERROR Closing: Invalid parameters
36318249 ERROR Closing: Invalid parameters
36319481 Order Closed.,
36320124 Order Closed.,
36323039 ERROR Closing: Invalid parameters
36323809 ERROR Closing: Invalid parameters
36324628 ERROR Closing: Invalid parameters
36326082 ERROR Closing: Invalid parameters
36326629 ERROR Closing: Invalid parameters
36328505 ERROR Closing: Invalid parameters
36328837 Closed by external Plugin. Invalid parameters
36329637 ERROR Closing: Invalid parameters
36330449 ERROR Closing: Invalid parameters
36331570 ERROR Closing: Invalid parameters
36337903 ERROR Closing: Invalid parameters
36337928 ERROR Closing: Invalid parameters
36375101 ERROR Closing: Invalid parameters
