Live,Login,Read Only,Comment
3,326732,Y,User Changed to Read-Only,

User Has open position.,
36149579 Closed by external Plugin. OK
36151877 ERROR Closing: Invalid parameters
36153937 Closed by external Plugin. Invalid parameters
36155957 ERROR Closing: Invalid parameters
36156184 ERROR Closing: Invalid parameters
36156538 Closed by external Plugin. Invalid parameters
36161830 ERROR Closing: Invalid parameters
36166023 ERROR Closing: Invalid parameters
36167153 ERROR Closing: Invalid parameters
36168964 Closed by external Plugin. Invalid parameters
36169500 ERROR Closing: Invalid parameters
36173086 ERROR Closing: Invalid parameters
36176033 ERROR Closing: Invalid parameters
36178254 ERROR Closing: Invalid parameters
36180727 ERROR Closing: Invalid parameters
36184772 Closed by external Plugin. Invalid parameters
36186344 ERROR Closing: Invalid parameters
36190504 ERROR Closing: Invalid parameters
36192359 ERROR Closing: Invalid parameters
36192982 ERROR Closing: Invalid parameters
36193655 ERROR Closing: Invalid parameters
36193677 Closed by external Plugin. Invalid parameters
36194038 ERROR Closing: Invalid parameters
36196492 ERROR Closing: Invalid parameters
36198778 ERROR Closing: Invalid parameters
36204588 ERROR Closing: Invalid parameters
36206934 Closed by external Plugin. Invalid parameters
36209313 ERROR Closing: Invalid parameters
36212876 ERROR Closing: Invalid parameters
36221521 ERROR Closing: Invalid parameters
36222026 Closed by external Plugin. Invalid parameters
36222426 ERROR Closing: Invalid parameters
36230366 ERROR Closing: Invalid parameters
36230684 ERROR Closing: Invalid parameters
36232779 ERROR Closing: Invalid parameters
36233382 Closed by external Plugin. Invalid parameters
36238254 ERROR Closing: Invalid parameters
36239378 ERROR Closing: Invalid parameters
36239961 ERROR Closing: Invalid parameters
36244295 ERROR Closing: Invalid parameters
36246491 Closed by external Plugin. Invalid parameters
36246831 ERROR Closing: Invalid parameters
36250105 ERROR Closing: Invalid parameters
36252139 ERROR Closing: Invalid parameters
36253906 Closed by external Plugin. Invalid parameters
36255547 ERROR Closing: Invalid parameters
36255700 ERROR Closing: Invalid parameters
36257515 ERROR Closing: Invalid parameters
36261982 ERROR Closing: Invalid parameters
36266613 Closed by external Plugin. Invalid parameters
36266856 ERROR Closing: Invalid parameters
36267536 ERROR Closing: Invalid parameters
36275337 ERROR Closing: Invalid parameters
36280299 ERROR Closing: Invalid parameters
36285885 Closed by external Plugin. Invalid parameters
36287907 ERROR Closing: Invalid parameters
36296601 ERROR Closing: Invalid parameters
36296875 ERROR Closing: Invalid parameters
36303103 ERROR Closing: Invalid parameters
36307287 Closed by external Plugin. Invalid parameters
36310583 ERROR Closing: Invalid parameters
36311632 ERROR Closing: Invalid parameters
36312358 ERROR Closing: Invalid parameters
36313667 Closed by external Plugin. Invalid parameters
36314065 ERROR Closing: Invalid parameters
36314516 ERROR Closing: Invalid parameters
36315247 ERROR Closing: Invalid parameters
