Live,Login,Read Only,Comment
3,326732,Y,User Changed to Read-Only,

User Has open position.,
36532969 Closed by external Plugin. OK
36533018 ERROR Closing: Invalid parameters
36533561 ERROR Closing: Invalid parameters
36533923 Closed by external Plugin. Invalid parameters
36534091 ERROR Closing: Invalid parameters
36534632 ERROR Closing: Invalid parameters
36536756 ERROR Closing: Invalid parameters
36536968 ERROR Closing: Invalid parameters
36537708 Closed by external Plugin. Invalid parameters
36538028 ERROR Closing: Invalid parameters
36538745 ERROR Closing: Invalid parameters
36540279 ERROR Closing: Invalid parameters
36540601 ERROR Closing: Invalid parameters
36541780 Closed by external Plugin. Invalid parameters
36542292 ERROR Closing: Invalid parameters
36548506 ERROR Closing: Invalid parameters
36553890 ERROR Closing: Invalid parameters
36553906 ERROR Closing: Invalid parameters
36553922 ERROR Closing: Invalid parameters
36553929 Closed by external Plugin. Invalid parameters
36553971 ERROR Closing: Invalid parameters
36553992 ERROR Closing: Invalid parameters
36553999 ERROR Closing: Invalid parameters
36554009 Closed by external Plugin. Invalid parameters
36554049 ERROR Closing: Invalid parameters
36554104 ERROR Closing: Invalid parameters
36554180 ERROR Closing: Invalid parameters
36554399 Closed by external Plugin. Invalid parameters
36554511 ERROR Closing: Invalid parameters
36554551 ERROR Closing: Invalid parameters
36554869 ERROR Closing: Invalid parameters
36555148 ERROR Closing: Invalid parameters
36555222 Closed by external Plugin. Invalid parameters
36555367 ERROR Closing: Invalid parameters
36555473 ERROR Closing: Invalid parameters
36555552 ERROR Closing: Invalid parameters
36555634 ERROR Closing: Invalid parameters
36555700 Closed by external Plugin. Invalid parameters
36555776 ERROR Closing: Invalid parameters
36555915 ERROR Closing: Invalid parameters
36555989 ERROR Closing: Invalid parameters
36556116 ERROR Closing: Invalid parameters
36556484 Closed by external Plugin. Invalid parameters
36557655 ERROR Closing: Invalid parameters
36558421 ERROR Closing: Invalid parameters
36558739 Closed by external Plugin. Invalid parameters
36558804 ERROR Closing: Invalid parameters
36326698 ERROR Closing: Invalid parameters
36328531 ERROR Closing: Invalid parameters
36331294 ERROR Closing: Invalid parameters
36334563 ERROR Closing: Invalid parameters
36335929 ERROR Closing: Invalid parameters
36377594 Closed by external Plugin. Invalid parameters
36383826 Order Closed.,
36383866 ERROR Closing: Invalid parameters
36386841 ERROR Closing: Invalid parameters
36386935 ERROR Closing: Invalid parameters
36388861 ERROR Closing: Invalid parameters
36389153 Closed by external Plugin. Invalid parameters
36392539 Order Closed.,
36397507 ERROR Closing: Invalid parameters
36404305 ERROR Closing: Invalid parameters
36404492 ERROR Closing: Invalid parameters
36405405 ERROR Closing: Invalid parameters
36405558 ERROR Closing: Invalid parameters
36407697 Closed by external Plugin. Invalid parameters
36408106 ERROR Closing: Invalid parameters
36410873 ERROR Closing: Invalid parameters
36412432 ERROR Closing: Invalid parameters
36413974 ERROR Closing: Invalid parameters
36415369 ERROR Closing: Invalid parameters
36418499 ERROR Closing: Invalid parameters
36420156 ERROR Closing: Invalid parameters
36420746 Closed by external Plugin. Invalid parameters
36422952 ERROR Closing: Invalid parameters
36424012 ERROR Closing: Invalid parameters
36427465 Closed by external Plugin. Invalid parameters
36429573 ERROR Closing: Invalid parameters
36432906 ERROR Closing: Invalid parameters
36433011 ERROR Closing: Invalid parameters
36433670 ERROR Closing: Invalid parameters
36435957 Closed by external Plugin. Invalid parameters
36439322 ERROR Closing: Invalid parameters
36440266 ERROR Closing: Invalid parameters
36442694 ERROR Closing: Invalid parameters
36445659 ERROR Closing: Invalid parameters
36445794 Closed by external Plugin. Invalid parameters
36447243 ERROR Closing: Invalid parameters
36450627 ERROR Closing: Invalid parameters
36451682 ERROR Closing: Invalid parameters
36452876 ERROR Closing: Invalid parameters
User Changed to Read-Only. All Open position Closed.,
